,threshold,sample,iou,intersection,union,gt_area,segmentation_area,gt_x_center,gt_y_center,segmentation_x_center,segmentation_y_center,x_distance,y_distance,euclidean_distance,x_size,y_size
198,0.2,0378.jpg,0.7897083410737507,8502,10766,8611,10657,517.0,492.0,520.0,491.0,-3.0,1.0,3.1622776601683795,1024,1024
199,0.2,0059.jpg,0.0,0,729,729,0,567.0,482.0,,,,,,1024,1024
200,0.2,0083.jpg,0.7863154043175997,2149,2733,2256,2626,524.0,450.0,522.0,447.0,2.0,3.0,3.605551275463989,1024,1024
201,0.2,0191.jpg,0.0,0,2613,2613,0,518.0,555.0,,,,,,1024,1024
202,0.2,0037.jpg,0.4533333333333333,2584,5700,2896,5388,526.0,498.0,655.0,429.0,-129.0,69.0,146.2942240828393,1024,1024
203,0.2,0377.jpg,0.8953977932636469,12335,13776,12561,13550,491.0,410.0,492.0,413.0,-1.0,-3.0,3.1622776601683795,1024,1024
204,0.2,0617.jpg,0.0864696734059098,278,3215,1009,2484,504.0,548.0,703.0,813.0,-199.0,-265.0,331.40006035002466,1024,1024
205,0.2,0527.jpg,0.00022406748385396072,17,75870,75870,17,439.0,561.0,299.0,599.0,140.0,-38.0,145.06550244630873,1024,1024
206,0.2,0071.jpg,0.7941442801086629,2631,3313,2711,3233,409.0,493.0,428.0,511.0,-19.0,-18.0,26.1725046566048,1024,1024
207,0.2,0043.jpg,0.7266666666666667,1308,1800,1764,1344,505.0,432.0,503.0,436.0,2.0,-4.0,4.47213595499958,1024,1024
208,0.2,0018.jpg,0.7544625148750496,1902,2521,1908,2515,462.0,446.0,461.0,449.0,1.0,-3.0,3.1622776601683795,1024,1024
209,0.2,0585.jpg,0.8278692141375811,18762,22663,21199,20226,468.0,602.0,469.0,613.0,-1.0,-11.0,11.045361017187261,1024,1024
210,0.2,0687.jpg,0.07375742645993334,509,6901,6832,578,555.0,467.0,552.0,497.0,3.0,-30.0,30.14962686336267,1024,1024
211,0.2,0540.jpg,0.680541849825065,30344,44588,44384,30548,514.0,561.0,497.0,541.0,17.0,20.0,26.248809496813376,1024,1024
212,0.2,0001.jpg,0.6894755123306704,1985,2879,1997,2867,520.0,516.0,520.0,509.0,0.0,7.0,7.0,1024,1024
213,0.2,0174.jpg,0.8394004282655246,2352,2802,2416,2738,503.0,526.0,506.0,527.0,-3.0,-1.0,3.1622776601683795,1024,1024
214,0.2,0103.jpg,0.6770601336302895,2432,3592,2564,3460,532.0,487.0,535.0,492.0,-3.0,-5.0,5.830951894845301,1024,1024
215,0.2,0076.jpg,0.7516877017904314,2561,3407,2569,3399,510.0,451.0,511.0,455.0,-1.0,-4.0,4.123105625617661,1024,1024
216,0.2,0450.jpg,0.78602317938073,13632,17343,13644,17331,491.0,556.0,492.0,557.0,-1.0,-1.0,1.4142135623730951,1024,1024
217,0.2,0729.jpg,0.6834784712143203,5651,8268,5681,8238,581.0,526.0,586.0,531.0,-5.0,-5.0,7.0710678118654755,1024,1024
218,0.2,0068.jpg,0.8650190114068441,2275,2630,2283,2622,543.0,430.0,543.0,432.0,0.0,-2.0,2.0,1024,1024
219,0.2,0183.jpg,0.892533147243545,2558,2866,2610,2814,502.0,564.0,501.0,564.0,1.0,0.0,1.0,1024,1024
220,0.2,0550.jpg,0.31430013883629937,12451,39615,36378,15688,515.0,495.0,542.0,576.0,-27.0,-81.0,85.38149682454625,1024,1024
221,0.2,0672.jpg,0.0,0,5433,5433,0,543.0,478.0,,,,,,1024,1024
222,0.2,0710.jpg,0.8942241464134606,9088,10163,9337,9914,520.0,535.0,519.0,534.0,1.0,1.0,1.4142135623730951,1024,1024
223,0.2,0134.jpg,0.6960283130161227,1770,2543,2386,1927,557.0,539.0,552.0,541.0,5.0,-2.0,5.385164807134504,1024,1024
224,0.2,0578.jpg,0.8987456507119674,30738,34201,31009,33930,504.0,443.0,510.0,449.0,-6.0,-6.0,8.48528137423857,1024,1024
225,0.2,0675.jpg,0.8073329390892963,6826,8455,7689,7592,426.0,536.0,419.0,536.0,7.0,0.0,7.0,1024,1024
226,0.2,0374.jpg,0.0,0,13673,13673,0,519.0,397.0,,,,,,1024,1024
227,0.2,0086.jpg,0.48552722260509995,1409,2902,1415,2896,457.0,540.0,456.0,548.0,1.0,-8.0,8.06225774829855,1024,1024
228,0.2,0749.jpg,0.72409381663113,1698,2345,1731,2312,571.0,533.0,569.0,535.0,2.0,-2.0,2.8284271247461903,1024,1024
229,0.2,0258.jpg,0.4221105527638191,1092,2587,1470,2209,527.0,485.0,524.0,492.0,3.0,-7.0,7.615773105863909,1024,1024
230,0.2,0087.jpg,0.4861158724717175,1418,2917,2479,1856,418.0,591.0,413.0,595.0,5.0,-4.0,6.4031242374328485,1024,1024
231,0.2,0431.jpg,0.8585621528592662,10975,12783,11022,12736,579.0,538.0,578.0,535.0,1.0,3.0,3.1622776601683795,1024,1024
232,0.2,0015.jpg,0.7004026845637584,2609,3725,2662,3672,560.0,457.0,563.0,460.0,-3.0,-3.0,4.242640687119285,1024,1024
233,0.2,0460.jpg,0.14361216233850974,2201,15326,7117,10410,536.0,505.0,576.0,494.0,-40.0,11.0,41.48493702538308,1024,1024
234,0.2,0626.jpg,0.17205422314911367,495,2877,1138,2234,496.0,531.0,400.0,426.0,96.0,105.0,142.2708684165525,1024,1024
235,0.2,0535.jpg,0.2921450101296263,17737,60713,60514,17936,544.0,509.0,488.0,540.0,56.0,-31.0,64.00781202322104,1024,1024
236,0.2,0187.jpg,0.4709066305818674,2436,5173,2438,5171,550.0,507.0,538.0,508.0,12.0,-1.0,12.041594578792296,1024,1024
237,0.2,0094.jpg,0.8294787711425613,2403,2897,2680,2620,490.0,569.0,487.0,571.0,3.0,-2.0,3.605551275463989,1024,1024
238,0.2,0141.jpg,0.7353951890034365,2996,4074,3012,4058,502.0,538.0,507.0,542.0,-5.0,-4.0,6.4031242374328485,1024,1024
239,0.2,0372.jpg,0.9188077559959403,17201,18721,18202,17720,429.0,518.0,428.0,518.0,1.0,0.0,1.0,1024,1024
240,0.2,0605.jpg,0.0,0,58833,58833,0,547.0,685.0,,,,,,1024,1024
241,0.2,0620.jpg,0.0,0,10375,944,9431,492.0,524.0,545.0,915.0,-53.0,-391.0,394.5757215034904,1024,1024
242,0.2,0052.jpg,0.8658328595793064,3046,3518,3166,3398,455.0,541.0,456.0,543.0,-1.0,-2.0,2.23606797749979,1024,1024
243,0.2,0609.jpg,0.48304771298236965,3918,8111,7825,4204,525.0,506.0,524.0,478.0,1.0,28.0,28.0178514522438,1024,1024
244,0.2,0063.jpg,0.0,0,780,780,0,651.0,516.0,,,,,,1024,1024
245,0.2,0281.jpg,0.79067055393586,1356,1715,1412,1659,492.0,524.0,491.0,526.0,1.0,-2.0,2.23606797749979,1024,1024
246,0.2,0517.jpg,0.23077092123769338,10501,45504,45408,10597,454.0,635.0,501.0,576.0,-47.0,59.0,75.43208866258443,1024,1024
247,0.2,0648.jpg,0.7570736434108527,7813,10320,7813,10320,498.0,524.0,497.0,531.0,1.0,-7.0,7.0710678118654755,1024,1024
248,0.2,0113.jpg,0.6622372074573581,3339,5042,3363,5018,498.0,571.0,499.0,583.0,-1.0,-12.0,12.041594578792296,1024,1024
249,0.2,0398.jpg,0.8627492575307595,8134,9428,8193,9369,414.0,522.0,417.0,520.0,-3.0,2.0,3.605551275463989,1024,1024
250,0.2,0559.jpg,0.20776125773635912,5841,28114,27648,6307,550.0,640.0,543.0,721.0,7.0,-81.0,81.30190649671138,1024,1024
251,0.2,0456.jpg,0.7402408637873754,7130,9632,7749,9013,407.0,522.0,411.0,508.0,-4.0,14.0,14.560219778561036,1024,1024
252,0.2,0735.jpg,0.4489560381911657,4279,9531,8008,5802,475.0,506.0,431.0,539.0,44.0,-33.0,55.0,1024,1024
253,0.2,0441.jpg,0.8468523934123442,11004,12994,11105,12893,631.0,503.0,636.0,497.0,-5.0,6.0,7.810249675906654,1024,1024
254,0.2,0463.jpg,0.1336235992979614,3959,29628,11491,22096,459.0,464.0,491.0,340.0,-32.0,124.0,128.06248474865697,1024,1024
255,0.2,0453.jpg,0.8323666827775092,10333,12414,10628,12119,401.0,491.0,402.0,478.0,-1.0,13.0,13.038404810405298,1024,1024
256,0.2,0599.jpg,0.5461249277038751,18885,34580,32625,20840,470.0,578.0,470.0,618.0,0.0,-40.0,40.0,1024,1024
257,0.2,0764.jpg,0.0,0,860,860,0,576.0,460.0,,,,,,1024,1024
258,0.2,0078.jpg,0.7908520841018074,2144,2711,2276,2579,518.0,503.0,521.0,507.0,-3.0,-4.0,5.0,1024,1024
259,0.2,0619.jpg,0.30834079163899875,21360,69274,69117,21517,544.0,625.0,512.0,560.0,32.0,65.0,72.44998274671983,1024,1024
260,0.2,0182.jpg,0.8480222068008327,3666,4323,3779,4210,541.0,494.0,540.0,492.0,1.0,2.0,2.23606797749979,1024,1024
261,0.2,0282.jpg,0.0,0,3698,1624,2074,520.0,472.0,938.0,160.0,-418.0,312.0,521.6013803662717,1024,1024
262,0.2,0493.jpg,0.9172865745660644,10358,11292,10581,11069,552.0,493.0,555.0,492.0,-3.0,1.0,3.1622776601683795,1024,1024
263,0.2,0747.jpg,0.0,0,1566,1566,0,590.0,477.0,,,,,,1024,1024
264,0.2,0120.jpg,0.8786324786324786,2056,2340,2103,2293,445.0,544.0,446.0,545.0,-1.0,-1.0,1.4142135623730951,1024,1024
265,0.2,0523.jpg,0.9160697515974,49749,54307,53165,50891,529.0,471.0,530.0,471.0,-1.0,0.0,1.0,1024,1024
266,0.2,0430.jpg,0.7316695352839931,4251,5810,4399,5662,574.0,539.0,562.0,525.0,12.0,14.0,18.439088914585774,1024,1024
267,0.2,0070.jpg,0.7840204304998176,2149,2741,2367,2523,531.0,540.0,532.0,538.0,-1.0,2.0,2.23606797749979,1024,1024
268,0.2,0689.jpg,0.1051108968177435,872,8296,8010,1158,605.0,491.0,653.0,423.0,-48.0,68.0,83.23460818673925,1024,1024
269,0.2,0554.jpg,0.25421204777060763,8706,34247,33982,8971,489.0,697.0,474.0,765.0,15.0,-68.0,69.63476143421474,1024,1024
270,0.2,0036.jpg,0.7091217170290879,2511,3541,2527,3525,467.0,446.0,469.0,439.0,-2.0,7.0,7.280109889280518,1024,1024
271,0.2,0354.jpg,0.4960550800148865,13329,26870,14412,25787,571.0,450.0,640.0,451.0,-69.0,-1.0,69.00724599634447,1024,1024
272,0.2,0189.jpg,0.8350121569989579,2404,2879,2556,2727,523.0,509.0,525.0,510.0,-2.0,-1.0,2.23606797749979,1024,1024
273,0.2,0768.jpg,0.8999549346552501,3994,4438,4392,4040,592.0,468.0,594.0,468.0,-2.0,0.0,2.0,1024,1024
274,0.2,0717.jpg,0.725266106442577,6473,8925,7008,8390,488.0,479.0,483.0,488.0,5.0,-9.0,10.295630140987,1024,1024
275,0.2,0494.jpg,0.8742929976897953,10975,12553,11351,12177,601.0,509.0,600.0,510.0,1.0,-1.0,1.4142135623730951,1024,1024
276,0.2,0121.jpg,0.863821892393321,2328,2695,2491,2532,510.0,532.0,508.0,533.0,2.0,-1.0,2.23606797749979,1024,1024
277,0.2,0084.jpg,0.7329635499207607,1850,2524,2084,2290,515.0,538.0,519.0,539.0,-4.0,-1.0,4.123105625617661,1024,1024
278,0.2,0396.jpg,0.9005818365798128,10680,11859,10781,11758,507.0,532.0,508.0,531.0,-1.0,1.0,1.4142135623730951,1024,1024
279,0.2,0370.jpg,0.24283225091081895,1533,6313,6305,1541,560.0,531.0,561.0,561.0,-1.0,-30.0,30.01666203960727,1024,1024
280,0.3,0766.jpg,0.23615857826384143,1382,5852,5712,1522,639.0,448.0,642.0,467.0,-3.0,-19.0,19.235384061671343,1024,1024
281,0.3,0485.jpg,0.64647153664889,10425,16126,10949,15602,486.0,550.0,481.0,557.0,5.0,-7.0,8.602325267042627,1024,1024
282,0.3,0674.jpg,0.6104290892084648,5221,8553,6158,7616,532.0,456.0,539.0,470.0,-7.0,-14.0,15.652475842498529,1024,1024
283,0.3,0417.jpg,0.8892376227599473,8783,9877,9470,9190,551.0,502.0,551.0,502.0,0.0,0.0,0.0,1024,1024
284,0.3,0136.jpg,0.6635540464063384,2345,3534,2822,3057,523.0,515.0,516.0,516.0,7.0,-1.0,7.0710678118654755,1024,1024
285,0.3,0570.jpg,0.044539516406279844,1166,26179,25933,1412,415.0,583.0,458.0,668.0,-43.0,-85.0,95.25754563287887,1024,1024
286,0.3,0119.jpg,0.8452674897119341,2054,2430,2184,2300,525.0,514.0,524.0,515.0,1.0,-1.0,1.4142135623730951,1024,1024
287,0.3,0595.jpg,0.914071819341039,22222,24311,24013,22520,497.0,501.0,497.0,503.0,0.0,-2.0,2.0,1024,1024
288,0.3,0758.jpg,0.6393675608456209,3599,5629,3620,5608,607.0,524.0,611.0,528.0,-4.0,-4.0,5.656854249492381,1024,1024
289,0.3,0479.jpg,0.8778418019905709,8379,9545,8673,9251,473.0,460.0,475.0,459.0,-2.0,1.0,2.23606797749979,1024,1024
290,0.3,0330.jpg,5.591277606933184e-05,1,17885,17885,1,546.0,439.0,596.0,500.0,-50.0,-61.0,78.87331614684399,1024,1024
291,0.3,0379.jpg,0.045513654096228866,805,17687,17199,1293,540.0,421.0,494.0,393.0,46.0,28.0,53.85164807134504,1024,1024
292,0.3,0443.jpg,0.8207056892778993,6001,7312,6109,7204,548.0,526.0,546.0,528.0,2.0,-2.0,2.8284271247461903,1024,1024
293,0.3,0025.jpg,0.8189349112426035,1384,1690,1548,1526,556.0,429.0,558.0,429.0,-2.0,0.0,2.0,1024,1024
294,0.3,0678.jpg,0.8676549383818539,4858,5599,4860,5597,584.0,507.0,584.0,508.0,0.0,-1.0,1.0,1024,1024
295,0.3,0547.jpg,0.7529693419798712,32395,43023,42516,32902,440.0,615.0,436.0,605.0,4.0,10.0,10.770329614269007,1024,1024
296,0.3,0122.jpg,0.870177031320926,1917,2203,2029,2091,496.0,510.0,496.0,510.0,0.0,0.0,0.0,1024,1024
297,0.3,0465.jpg,0.0,0,11200,11200,0,561.0,507.0,,,,,,1024,1024
298,0.3,0163.jpg,0.8527704485488127,3232,3790,3299,3723,526.0,550.0,523.0,551.0,3.0,-1.0,3.1622776601683795,1024,1024
299,0.3,0476.jpg,0.888,8103,9125,8604,8624,487.0,518.0,487.0,517.0,0.0,1.0,1.0,1024,1024
300,0.3,0763.jpg,0.6967816423726367,4828,6929,6802,4955,543.0,546.0,529.0,546.0,14.0,0.0,14.0,1024,1024
301,0.3,0067.jpg,0.0,0,2470,2470,0,601.0,467.0,,,,,,1024,1024
302,0.3,0771.jpg,0.7319379980733864,8358,11419,8965,10812,539.0,570.0,536.0,581.0,3.0,-11.0,11.40175425099138,1024,1024
303,0.3,0714.jpg,0.18349097162510747,1067,5815,5634,1248,538.0,565.0,548.0,595.0,-10.0,-30.0,31.622776601683793,1024,1024
304,0.3,0106.jpg,0.8148826979472141,2223,2728,2269,2682,476.0,526.0,477.0,529.0,-1.0,-3.0,3.1622776601683795,1024,1024
305,0.3,0440.jpg,0.0,0,3549,3522,27,491.0,520.0,515.0,563.0,-24.0,-43.0,49.24428900898052,1024,1024
306,0.3,0468.jpg,0.8573238722757223,10149,11838,11556,10431,435.0,478.0,442.0,481.0,-7.0,-3.0,7.615773105863909,1024,1024
307,0.3,0321.jpg,0.5681725681725682,4188,7371,7146,4413,437.0,398.0,430.0,408.0,7.0,-10.0,12.206555615733702,1024,1024
308,0.3,0688.jpg,0.6302044556440066,11004,17461,11133,17332,586.0,489.0,581.0,510.0,5.0,-21.0,21.587033144922902,1024,1024
309,0.3,0049.jpg,0.8714036617262424,1999,2294,2023,2270,411.0,544.0,410.0,544.0,1.0,0.0,1.0,1024,1024
310,0.3,0010.jpg,0.5537383177570093,1422,2568,1422,2568,488.0,483.0,488.0,486.0,0.0,-3.0,3.0,1024,1024
311,0.3,0061.jpg,0.06872268091306459,566,8236,949,7853,508.0,494.0,373.0,336.0,135.0,158.0,207.81963333621778,1024,1024
312,0.3,0666.jpg,0.0,0,4659,3392,1267,578.0,454.0,528.0,214.0,50.0,240.0,245.15301344262525,1024,1024
313,0.3,0323.jpg,0.0,0,10749,10749,0,490.0,428.0,,,,,,1024,1024
314,0.3,0058.jpg,0.7519902020820576,1228,1633,1574,1287,436.0,477.0,435.0,481.0,1.0,-4.0,4.123105625617661,1024,1024
315,0.3,0429.jpg,0.8492102665350444,3441,4052,3500,3993,559.0,537.0,559.0,540.0,0.0,-3.0,3.0,1024,1024
316,0.3,0624.jpg,0.3772655350978136,10491,27808,10722,27577,463.0,540.0,395.0,648.0,68.0,-108.0,127.62444906835053,1024,1024
317,0.3,0213.jpg,0.0,0,803,803,0,592.0,325.0,,,,,,1024,1024
318,0.3,0487.jpg,0.899087286283584,6994,7779,7056,7717,485.0,469.0,485.0,470.0,0.0,-1.0,1.0,1024,1024
319,0.3,0021.jpg,0.0,0,2806,2806,0,541.0,388.0,,,,,,1024,1024
320,0.3,0644.jpg,0.6428198433420366,3693,5745,4651,4787,506.0,479.0,497.0,484.0,9.0,-5.0,10.295630140987,1024,1024
321,0.3,0647.jpg,0.8351625158294639,7914,9476,8080,9310,508.0,522.0,508.0,527.0,0.0,-5.0,5.0,1024,1024
322,0.3,0150.jpg,0.8386683738796414,2620,3124,2821,2923,510.0,517.0,508.0,517.0,2.0,0.0,2.0,1024,1024
323,0.3,0621.jpg,0.771850170261067,6800,8810,6818,8792,521.0,526.0,518.0,530.0,3.0,-4.0,5.0,1024,1024
324,0.3,0594.jpg,0.7894701677022783,23632,29934,29585,23981,538.0,484.0,534.0,496.0,4.0,-12.0,12.649110640673518,1024,1024
325,0.3,0175.jpg,0.8055467006694293,2527,3137,2527,3137,530.0,552.0,530.0,553.0,0.0,-1.0,1.0,1024,1024
326,0.3,0110.jpg,0.9024686361796843,2230,2471,2284,2417,460.0,492.0,461.0,492.0,-1.0,0.0,1.0,1024,1024
327,0.3,0491.jpg,0.7110771667798145,12569,17676,14136,16109,466.0,575.0,467.0,588.0,-1.0,-13.0,13.038404810405298,1024,1024
328,0.3,0669.jpg,0.0,0,3000,3000,0,522.0,496.0,,,,,,1024,1024
329,0.3,0381.jpg,0.8457322371499232,12653,14961,12959,14655,463.0,447.0,467.0,442.0,-4.0,5.0,6.4031242374328485,1024,1024
330,0.3,0577.jpg,0.48004666825763,18104,37713,29915,25902,429.0,484.0,457.0,544.0,-28.0,-60.0,66.2117814289874,1024,1024
331,0.3,0584.jpg,0.9228343070140855,25748,27901,27288,26361,454.0,561.0,453.0,559.0,1.0,2.0,2.23606797749979,1024,1024
332,0.3,0062.jpg,0.0,0,977,977,0,460.0,450.0,,,,,,1024,1024
333,0.3,0733.jpg,0.7907474834011565,7384,9338,7607,9115,507.0,527.0,479.0,486.0,28.0,41.0,49.64876634922564,1024,1024
334,0.3,0684.jpg,0.0,0,5641,5641,0,545.0,521.0,,,,,,1024,1024
335,0.3,0336.jpg,0.7699639660583517,13248,17206,15098,15356,595.0,530.0,597.0,544.0,-2.0,-14.0,14.142135623730951,1024,1024
336,0.3,0480.jpg,0.8959025470653378,8090,9030,8616,8504,511.0,466.0,513.0,464.0,-2.0,2.0,2.8284271247461903,1024,1024
337,0.3,0304.jpg,0.20874751491053678,210,1006,959,257,507.0,489.0,512.0,476.0,-5.0,13.0,13.92838827718412,1024,1024
338,0.3,0378.jpg,0.8083261884347909,8485,10497,8611,10371,517.0,492.0,520.0,491.0,-3.0,1.0,3.1622776601683795,1024,1024
339,0.3,0059.jpg,0.0,0,729,729,0,567.0,482.0,,,,,,1024,1024
340,0.3,0083.jpg,0.7962121212121213,2102,2640,2256,2486,524.0,450.0,522.0,447.0,2.0,3.0,3.605551275463989,1024,1024
341,0.3,0191.jpg,0.0,0,2613,2613,0,518.0,555.0,,,,,,1024,1024
342,0.3,0037.jpg,0.5135135135135135,2527,4921,2896,4552,526.0,498.0,627.0,444.0,-101.0,54.0,114.5294721894762,1024,1024
343,0.3,0377.jpg,0.9068924715278804,12263,13522,12561,13224,491.0,410.0,492.0,413.0,-1.0,-3.0,3.1622776601683795,1024,1024
344,0.3,0617.jpg,0.03936742934051144,117,2972,1009,2080,504.0,548.0,717.0,833.0,-213.0,-285.0,355.8005059018326,1024,1024
345,0.3,0527.jpg,0.0,0,75870,75870,0,439.0,561.0,,,,,,1024,1024
346,0.3,0071.jpg,0.8180384736676127,2594,3171,2711,3054,409.0,493.0,424.0,506.0,-15.0,-13.0,19.849433241279208,1024,1024
347,0.3,0043.jpg,0.6644029428409735,1174,1767,1764,1177,505.0,432.0,503.0,435.0,2.0,-3.0,3.605551275463989,1024,1024
348,0.3,0018.jpg,0.7845006216328222,1893,2413,1908,2398,462.0,446.0,461.0,448.0,1.0,-2.0,2.23606797749979,1024,1024
349,0.3,0585.jpg,0.8216668149070533,18476,22486,21199,19763,468.0,602.0,468.0,613.0,0.0,-11.0,11.0,1024,1024
350,0.3,0687.jpg,0.04374453193350831,300,6858,6832,326,555.0,467.0,549.0,499.0,6.0,-32.0,32.55764119219941,1024,1024
351,0.3,0540.jpg,0.6591449997754726,29357,44538,44384,29511,514.0,561.0,496.0,540.0,18.0,21.0,27.65863337187866,1024,1024
352,0.3,0001.jpg,0.7241632953291651,1969,2719,1997,2691,520.0,516.0,520.0,509.0,0.0,7.0,7.0,1024,1024
353,0.3,0174.jpg,0.8483741322616003,2322,2737,2416,2643,503.0,526.0,506.0,527.0,-3.0,-1.0,3.1622776601683795,1024,1024
354,0.3,0103.jpg,0.6934921557234166,2387,3442,2564,3265,532.0,487.0,536.0,492.0,-4.0,-5.0,6.4031242374328485,1024,1024
355,0.3,0076.jpg,0.7902876585214971,2555,3233,2569,3219,510.0,451.0,511.0,454.0,-1.0,-3.0,3.1622776601683795,1024,1024
356,0.3,0450.jpg,0.8033154386171907,13617,16951,13644,16924,491.0,556.0,492.0,557.0,-1.0,-1.0,1.4142135623730951,1024,1024
357,0.3,0729.jpg,0.7017587626294125,5626,8017,5681,7962,581.0,526.0,586.0,530.0,-5.0,-4.0,6.4031242374328485,1024,1024
358,0.3,0068.jpg,0.8891955835962145,2255,2536,2283,2508,543.0,430.0,543.0,432.0,0.0,-2.0,2.0,1024,1024
359,0.3,0183.jpg,0.9051724137931034,2520,2784,2610,2694,502.0,564.0,501.0,564.0,1.0,0.0,1.0,1024,1024
360,0.3,0550.jpg,0.30140637692932576,11873,39392,36378,14887,515.0,495.0,542.0,577.0,-27.0,-82.0,86.33075929238663,1024,1024
361,0.3,0672.jpg,0.0,0,5433,5433,0,543.0,478.0,,,,,,1024,1024
362,0.3,0710.jpg,0.9037749073795934,9026,9987,9337,9676,520.0,535.0,519.0,534.0,1.0,1.0,1.4142135623730951,1024,1024
363,0.3,0134.jpg,0.6531424025457438,1642,2514,2386,1770,557.0,539.0,551.0,540.0,6.0,-1.0,6.082762530298219,1024,1024
364,0.3,0578.jpg,0.9043344750206684,30628,33868,31009,33487,504.0,443.0,510.0,449.0,-6.0,-6.0,8.48528137423857,1024,1024
365,0.3,0675.jpg,0.8112979315350187,6707,8267,7689,7285,426.0,536.0,418.0,536.0,8.0,0.0,8.0,1024,1024
366,0.3,0374.jpg,0.0,0,13673,13673,0,519.0,397.0,,,,,,1024,1024
367,0.3,0086.jpg,0.5448195576251456,1404,2577,1415,2566,457.0,540.0,456.0,546.0,1.0,-6.0,6.082762530298219,1024,1024
368,0.3,0749.jpg,0.7633969118982743,1681,2202,1731,2152,571.0,533.0,570.0,535.0,1.0,-2.0,2.23606797749979,1024,1024
369,0.3,0258.jpg,0.43387881468376827,981,2261,1470,1772,527.0,485.0,528.0,495.0,-1.0,-10.0,10.04987562112089,1024,1024
370,0.3,0087.jpg,0.4522246535375638,1240,2742,2479,1503,418.0,591.0,415.0,594.0,3.0,-3.0,4.242640687119285,1024,1024
371,0.3,0431.jpg,0.8733843944471039,10947,12534,11022,12459,579.0,538.0,579.0,536.0,0.0,2.0,2.0,1024,1024
372,0.3,0015.jpg,0.7240605720695457,2582,3566,2662,3486,560.0,457.0,563.0,459.0,-3.0,-2.0,3.605551275463989,1024,1024
373,0.3,0460.jpg,0.1141029956243689,1695,14855,7117,9433,536.0,505.0,586.0,495.0,-50.0,10.0,50.99019513592785,1024,1024
374,0.3,0626.jpg,0.16256366723259763,383,2356,1138,1601,496.0,531.0,416.0,448.0,80.0,83.0,115.27792503337315,1024,1024
375,0.3,0535.jpg,0.27663961467405646,16771,60624,60514,16881,544.0,509.0,488.0,541.0,56.0,-32.0,64.4980619863884,1024,1024
376,0.3,0187.jpg,0.48902758204147373,2429,4967,2438,4958,550.0,507.0,538.0,508.0,12.0,-1.0,12.041594578792296,1024,1024
377,0.3,0094.jpg,0.8207115181401902,2330,2839,2680,2489,490.0,569.0,487.0,571.0,3.0,-2.0,3.605551275463989,1024,1024
378,0.3,0141.jpg,0.7654606107261996,2983,3897,3012,3868,502.0,538.0,507.0,541.0,-5.0,-3.0,5.830951894845301,1024,1024
379,0.3,0372.jpg,0.9082504703036818,16898,18605,18202,17301,429.0,518.0,428.0,518.0,1.0,0.0,1.0,1024,1024
380,0.3,0605.jpg,0.0,0,58833,58833,0,547.0,685.0,,,,,,1024,1024
381,0.3,0620.jpg,0.0,0,9934,944,8990,492.0,524.0,545.0,915.0,-53.0,-391.0,394.5757215034904,1024,1024
382,0.3,0052.jpg,0.8685664437336436,2987,3439,3166,3260,455.0,541.0,456.0,543.0,-1.0,-2.0,2.23606797749979,1024,1024
383,0.3,0609.jpg,0.435075464637645,3488,8017,7825,3680,525.0,506.0,523.0,475.0,2.0,31.0,31.064449134018133,1024,1024
384,0.3,0063.jpg,0.0,0,780,780,0,651.0,516.0,,,,,,1024,1024
385,0.3,0281.jpg,0.8057073466909532,1327,1647,1412,1562,492.0,524.0,492.0,526.0,0.0,-2.0,2.0,1024,1024
386,0.3,0517.jpg,0.2021288293637703,9191,45471,45408,9254,454.0,635.0,504.0,573.0,-50.0,62.0,79.64923100695951,1024,1024
387,0.3,0648.jpg,0.7932750914262495,7809,9844,7813,9840,498.0,524.0,497.0,530.0,1.0,-6.0,6.082762530298219,1024,1024
388,0.3,0113.jpg,0.6784095591264936,3293,4854,3363,4784,498.0,571.0,499.0,583.0,-1.0,-12.0,12.041594578792296,1024,1024
389,0.3,0398.jpg,0.879018245004344,8094,9208,8193,9109,414.0,522.0,417.0,520.0,-3.0,2.0,3.605551275463989,1024,1024
390,0.3,0559.jpg,0.1974158546596709,5531,28017,27648,5900,550.0,640.0,543.0,722.0,7.0,-82.0,82.29823813423954,1024,1024
391,0.3,0456.jpg,0.7492822966507177,7047,9405,7749,8703,407.0,522.0,410.0,508.0,-3.0,14.0,14.317821063276353,1024,1024
392,0.3,0735.jpg,0.4319836214740673,3798,8792,8008,4582,475.0,506.0,453.0,516.0,22.0,-10.0,24.166091947189145,1024,1024
393,0.3,0441.jpg,0.8692301580996266,10941,12587,11105,12423,631.0,503.0,635.0,498.0,-4.0,5.0,6.4031242374328485,1024,1024
394,0.3,0463.jpg,0.12159652381119249,3470,28537,11491,20516,459.0,464.0,490.0,342.0,-31.0,122.0,125.87692401707312,1024,1024
395,0.3,0453.jpg,0.8647846727704307,10201,11796,10628,11369,401.0,491.0,400.0,489.0,1.0,2.0,2.23606797749979,1024,1024
396,0.3,0599.jpg,0.5332439834508479,18302,34322,32625,19999,470.0,578.0,469.0,619.0,1.0,-41.0,41.012193308819754,1024,1024
397,0.3,0764.jpg,0.0,0,860,860,0,576.0,460.0,,,,,,1024,1024
398,0.3,0078.jpg,0.8065259117082534,2101,2605,2276,2430,518.0,503.0,521.0,507.0,-3.0,-4.0,5.0,1024,1024
